,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
42910,15,0,2017-12-01,5.0,1.0,0.0336292036505,10.0
55196,15,1,2017-12-31,2.0,0.0,0.0336292036505,10.0
63492,15,2,2017-12-15,2.0,0.0,0.0336292036505,10.0
47440,15,3,2017-12-24,2.0,1.0,0.0336292036505,9.6282527881
28221,15,3,2017-12-18,1.0,1.0,0.0336292036505,10.0
31955,15,4,2017-12-16,0.0,0.0,,
41140,15,1,2017-12-03,7.0,1.0,0.0336292036505,9.25650557621
65430,15,3,2017-12-19,5.0,1.0,0.0336292036505,9.6282527881
65431,15,4,2017-12-30,2.0,0.0,0.0336292036505,10.0
8445,15,3,2017-12-29,1.0,1.0,0.0336292036505,10.0
8444,15,3,2017-12-03,1.0,0.0,0.0336292036505,9.25650557621
8443,15,2,2017-12-02,5.0,0.0,0.0336292036505,10.0
13938,15,3,2017-12-11,1.0,0.0,0.0336292036505,10.0
13939,15,4,2017-12-19,2.0,1.0,0.0336292036505,9.6282527881
63493,15,1,2017-12-01,4.0,0.0,0.0336292036505,10.0
48523,15,3,2017-12-17,0.0,0.0,,
31219,15,5,2017-12-14,0.0,0.0,,
48522,15,3,2017-12-10,2.0,1.0,0.0336292036505,10.0
48521,15,2,2017-12-01,2.0,0.0,0.0336292036505,10.0
29441,15,5,2017-12-19,1.0,1.0,0.0336292036505,10.0
51987,15,3,2017-12-06,1.0,0.0,0.0336292036505,10.0
52916,15,1,2017-12-25,6.0,1.0,0.0336292036505,9.44237918216
59975,15,5,2017-12-04,4.0,0.0,0.0336292036505,9.6282527881
27876,15,4,2017-12-21,3.0,0.0,0.0336292036505,10.0
40145,15,5,2017-12-05,2.0,0.0,0.0336292036505,10.0
26545,15,5,2017-12-21,1.0,1.0,0.0336292036505,10.0
56202,15,1,2017-12-14,2.0,0.0,0.0336292036505,10.0
66961,15,4,2017-12-14,0.0,0.0,,
50073,15,5,2017-12-28,2.0,1.0,0.0336292036505,10.0
27875,15,3,2017-12-12,0.0,0.0,,
40453,15,0,2017-12-13,1.0,0.0,0.0336292036505,9.6282527881
55195,15,3,2017-12-23,1.0,1.0,0.0336292036505,10.0
7011,15,4,2017-12-08,2.0,1.0,0.0336292036505,10.0
945,15,5,2017-12-16,0.0,0.0,,
45818,15,2,2017-12-17,4.0,0.0,0.0336292036505,10.0
9087,15,1,2017-12-24,10.0,1.0,0.0336292036505,9.33085501859
9086,15,5,2017-12-06,0.0,0.0,,
32590,15,2,2017-12-11,0.0,0.0,,
69215,15,4,2017-12-20,3.0,1.0,0.0336292036505,9.75204460967
69214,15,1,2017-12-05,2.0,1.0,0.0336292036505,10.0
69213,15,1,2017-12-04,4.0,0.0,0.0336292036505,9.6282527881
69212,15,3,2017-12-08,1.0,0.0,0.0336292036505,10.0
15288,15,0,2017-12-08,2.0,1.0,0.0336292036505,9.81412639405
45819,15,3,2017-12-26,1.0,1.0,0.0336292036505,9.25650557621
63494,15,1,2017-12-11,4.0,0.0,0.0336292036505,10.0
66846,16,5,2017-12-24,0.0,0.0,,
43807,16,5,2017-12-09,0.0,0.0,,
43806,16,2,2017-12-10,2.0,1.0,0.0173771721465,9.28057553957
53594,16,2,2017-12-30,0.0,1.0,,
28126,16,1,2017-12-18,0.0,1.0,,
44342,16,3,2017-12-01,1.0,0.0,0.0173771721465,10.0
39925,16,0,2017-12-03,3.0,1.0,0.0173771721465,9.52014388489
39926,16,0,2017-12-21,3.0,1.0,0.0173771721465,10.0
39927,16,1,2017-12-19,2.0,1.0,0.0173771721465,8.56115107914
67148,16,5,2017-12-14,1.0,0.0,0.0173771721465,10.0
32834,16,0,2017-12-23,2.0,1.0,0.0173771721465,10.0
5020,16,5,2017-12-08,1.0,0.0,0.0173771721465,10.0
53593,16,4,2017-12-16,0.0,1.0,,
10005,16,2,2017-12-20,2.0,1.0,0.0173771721465,9.28057553957
5021,16,3,2017-12-03,1.0,0.0,0.0173771721465,9.28057553957
67147,16,2,2017-12-09,1.0,1.0,0.0173771721465,10.0
21282,16,3,2017-12-17,0.0,0.0,,
55304,16,0,2017-12-04,1.0,1.0,0.0173771721465,10.0
10343,16,4,2017-12-13,0.0,0.0,,
61823,16,3,2017-12-16,0.0,0.0,,
21283,16,3,2017-12-23,0.0,0.0,,
40283,16,3,2017-12-15,1.0,0.0,0.0173771721465,10.0
66847,16,3,2017-12-13,1.0,0.0,0.0173771721465,10.0
21281,16,0,2017-12-22,1.0,1.0,0.0173771721465,10.0
51048,16,5,2017-12-07,0.0,0.0,,
15829,16,2,2017-12-11,1.0,1.0,0.0173771721465,10.0
4033,16,4,2017-12-10,1.0,0.0,0.0173771721465,9.28057553957
57992,16,3,2017-12-31,1.0,1.0,0.0173771721465,10.0
24902,16,4,2017-12-14,0.0,0.0,,
24903,16,1,2017-12-26,2.0,1.0,0.0173771721465,10.0
1063,16,2,2017-12-05,1.0,1.0,0.0173771721465,10.0
1064,16,1,2017-12-22,2.0,1.0,0.0173771721465,10.0
1065,16,3,2017-12-04,0.0,0.0,,
58212,16,2,2017-12-04,3.0,1.0,0.0173771721465,9.76043165468
58213,16,1,2017-12-16,2.0,1.0,0.0173771721465,9.28057553957
35342,16,4,2017-12-12,1.0,0.0,0.0173771721465,10.0
56855,16,4,2017-12-25,3.0,0.0,0.0173771721465,9.52014388489
19484,16,0,2017-12-19,3.0,1.0,0.0173771721465,8.56115107914
70299,16,1,2017-12-12,1.0,1.0,0.0173771721465,10.0
37475,16,0,2017-12-25,3.0,1.0,0.0173771721465,9.52014388489
37476,16,1,2017-12-28,0.0,1.0,,
51774,16,5,2017-12-13,0.0,0.0,,
15436,16,3,2017-12-18,0.0,0.0,,
25262,16,1,2017-12-02,2.0,0.0,0.0173771721465,10.0
25263,16,3,2017-12-27,0.0,1.0,,
13287,16,2,2017-12-22,1.0,1.0,0.0173771721465,10.0
70033,16,5,2017-12-11,0.0,0.0,,
19483,16,4,2017-12-06,1.0,0.0,0.0173771721465,10.0
47560,16,5,2017-12-06,0.0,0.0,,
36955,16,4,2017-12-09,0.0,0.0,,
71037,16,2,2017-12-14,2.0,1.0,0.0173771721465,10.0
52,16,0,2017-12-27,0.0,1.0,,
19871,16,5,2017-12-18,0.0,0.0,,
14725,16,4,2017-12-23,0.0,1.0,,
14432,16,3,2017-12-11,1.0,0.0,0.0173771721465,10.0
14431,16,4,2017-12-28,0.0,1.0,,
14430,16,4,2017-12-19,0.0,1.0,,
71392,16,4,2017-12-22,0.0,1.0,,
48340,16,4,2017-12-03,0.0,0.0,,
48341,16,0,2017-12-01,0.0,1.0,,
48342,16,0,2017-12-17,3.0,1.0,0.0173771721465,10.0
48343,16,5,2017-12-15,1.0,0.0,0.0173771721465,10.0
48344,16,3,2017-12-24,3.0,0.0,0.0173771721465,10.0
36025,16,2,2017-12-28,1.0,1.0,0.0173771721465,10.0
36024,16,2,2017-12-26,1.0,1.0,0.0173771721465,10.0
501,16,4,2017-12-08,1.0,0.0,0.0173771721465,10.0
502,16,1,2017-12-20,2.0,1.0,0.0173771721465,9.28057553957
15091,16,0,2017-12-28,1.0,1.0,0.0173771721465,10.0
14103,16,5,2017-12-30,0.0,0.0,,
14102,16,5,2017-12-28,0.0,0.0,,
71039,16,3,2017-12-25,2.0,0.0,0.0173771721465,9.64028776978
71038,16,1,2017-12-17,2.0,1.0,0.0173771721465,10.0
20311,16,4,2017-12-18,0.0,1.0,,
20312,16,1,2017-12-03,8.0,0.0,0.0173771721465,9.28057553957
12987,16,3,2017-12-08,0.0,0.0,,
25609,16,4,2017-12-27,2.0,1.0,0.0173771721465,10.0
51411,16,0,2017-12-16,7.0,1.0,0.0173771721465,9.38345323741
68890,16,4,2017-12-11,1.0,0.0,0.0173771721465,10.0
38491,16,0,2017-12-06,2.0,1.0,0.0173771721465,10.0
38492,16,5,2017-12-17,0.0,0.0,,
38493,16,3,2017-12-20,2.0,0.0,0.0173771721465,9.1726618705
11808,16,1,2017-12-05,4.0,0.0,0.0173771721465,10.0
11807,16,5,2017-12-23,0.0,0.0,,
11806,16,0,2017-12-10,2.0,1.0,0.0173771721465,9.28057553957
33832,16,5,2017-12-02,0.0,0.0,,
60101,16,5,2017-12-01,0.0,0.0,,
3130,16,2,2017-12-19,1.0,1.0,0.0173771721465,8.41726618705
3131,16,1,2017-12-04,0.0,0.0,,
39024,16,0,2017-12-31,3.0,1.0,0.0173771721465,10.0
68226,16,2,2017-12-03,3.0,1.0,0.0173771721465,9.28057553957
3665,16,4,2017-12-21,1.0,1.0,0.0173771721465,10.0
45007,16,1,2017-12-21,0.0,1.0,,
39243,16,2,2017-12-27,1.0,1.0,0.0173771721465,10.0
27321,16,2,2017-12-07,2.0,1.0,0.0173771721465,9.28057553957
20998,16,0,2017-12-05,4.0,1.0,0.0173771721465,10.0
39520,16,4,2017-12-30,0.0,1.0,,
10742,16,1,2017-12-27,0.0,1.0,,
49062,16,1,2017-12-30,1.0,1.0,0.0173771721465,10.0
51049,16,1,2017-12-25,3.0,1.0,0.0173771721465,9.52014388489
2572,16,5,2017-12-04,0.0,0.0,,
46035,16,5,2017-12-19,1.0,0.0,0.0173771721465,8.56115107914
25610,16,0,2017-12-15,2.0,1.0,0.0173771721465,10.0
23457,16,3,2017-12-14,0.0,0.0,,
23456,16,4,2017-12-07,0.0,0.0,,
56404,16,3,2017-12-05,0.0,0.0,,
19274,16,2,2017-12-23,3.0,1.0,0.0173771721465,10.0
58989,16,2,2017-12-13,0.0,1.0,,
58990,16,2,2017-12-29,3.0,1.0,0.0173771721465,10.0
69579,16,0,2017-12-08,0.0,1.0,,
46474,16,5,2017-12-20,0.0,0.0,,
12648,16,3,2017-12-30,0.0,1.0,,
12647,16,5,2017-12-26,1.0,0.0,0.0173771721465,10.0
69464,16,1,2017-12-08,0.0,0.0,,
25981,16,0,2017-12-18,2.0,1.0,0.0173771721465,9.28057553957
25982,16,1,2017-12-01,0.0,0.0,,
25983,16,3,2017-12-12,2.0,0.0,0.0173771721465,10.0
2452,16,1,2017-12-09,0.0,1.0,,
19087,16,3,2017-12-29,1.0,1.0,0.0173771721465,10.0
19086,16,4,2017-12-15,0.0,0.0,,
15828,16,4,2017-12-01,0.0,0.0,,
28583,16,2,2017-12-12,2.0,1.0,0.0173771721465,10.0
12236,16,1,2017-12-11,0.0,1.0,,
46034,16,2,2017-12-17,1.0,1.0,0.0173771721465,10.0
18178,16,3,2017-12-28,1.0,1.0,0.0173771721465,10.0
30251,16,3,2017-12-07,1.0,0.0,0.0173771721465,10.0
41682,16,1,2017-12-31,2.0,1.0,0.0173771721465,10.0
17324,16,5,2017-12-16,0.0,0.0,,
17046,16,4,2017-12-24,0.0,1.0,,
17323,16,0,2017-12-14,6.0,1.0,0.0173771721465,10.0
64736,16,0,2017-12-11,1.0,1.0,0.0173771721465,10.0
42488,16,5,2017-12-03,0.0,0.0,,
63202,16,5,2017-12-12,0.0,0.0,,
31399,16,3,2017-12-10,1.0,0.0,0.0173771721465,9.28057553957
6676,16,0,2017-12-13,4.0,1.0,0.0173771721465,10.0
30249,16,5,2017-12-05,1.0,0.0,0.0173771721465,10.0
21826,16,0,2017-12-26,2.0,1.0,0.0173771721465,10.0
40629,16,2,2017-12-01,0.0,0.0,,
9327,16,0,2017-12-24,2.0,1.0,0.0173771721465,10.0
40630,16,1,2017-12-24,0.0,1.0,,
29975,16,4,2017-12-17,0.0,1.0,,
5753,16,3,2017-12-22,2.0,0.0,0.0173771721465,10.0
5752,16,4,2017-12-26,2.0,0.0,0.0173771721465,10.0
9022,16,1,2017-12-23,0.0,1.0,,
6334,16,4,2017-12-29,1.0,1.0,0.0173771721465,10.0
50436,16,2,2017-12-31,3.0,1.0,0.0173771721465,10.0
63203,16,5,2017-12-27,0.0,0.0,,
30252,16,3,2017-12-21,0.0,0.0,,
22074,16,2,2017-12-21,1.0,1.0,0.0173771721465,10.0
54011,16,5,2017-12-10,1.0,0.0,0.0173771721465,9.28057553957
41384,16,1,2017-12-15,2.0,1.0,0.0173771721465,10.0
65650,16,3,2017-12-06,0.0,0.0,,
42489,16,3,2017-12-02,1.0,0.0,0.0173771721465,10.0
65307,16,3,2017-12-26,0.0,1.0,,
9020,16,5,2017-12-29,1.0,0.0,0.0173771721465,10.0
9021,16,1,2017-12-06,2.0,0.0,0.0173771721465,10.0
5434,16,2,2017-12-18,2.0,1.0,0.0173771721465,9.28057553957
5433,16,0,2017-12-30,4.0,1.0,0.0173771721465,10.0
5432,16,0,2017-12-20,0.0,1.0,,
66402,16,5,2017-12-25,1.0,0.0,0.0173771721465,9.28057553957
66403,16,3,2017-12-09,0.0,0.0,,
50783,16,4,2017-12-05,0.0,0.0,,
50784,16,4,2017-12-20,1.0,1.0,0.0173771721465,9.28057553957
22364,16,2,2017-12-16,0.0,1.0,,
29976,16,2,2017-12-24,1.0,1.0,0.0173771721465,10.0
29977,16,1,2017-12-13,2.0,1.0,0.0173771721465,10.0
30250,16,1,2017-12-10,2.0,1.0,0.0173771721465,9.28057553957
8588,16,0,2017-12-09,2.0,1.0,0.0173771721465,10.0
7847,16,4,2017-12-31,0.0,1.0,,
7848,16,0,2017-12-29,3.0,1.0,0.0173771721465,10.0
6843,16,1,2017-12-07,0.0,0.0,,
41681,16,5,2017-12-21,0.0,0.0,,
65039,16,1,2017-12-14,5.0,1.0,0.0173771721465,10.0
65038,16,5,2017-12-22,0.0,0.0,,
54929,16,2,2017-12-15,1.0,1.0,0.0173771721465,10.0
43263,16,1,2017-12-29,2.0,1.0,0.0173771721465,10.0
43262,16,2,2017-12-06,4.0,0.0,0.0173771721465,10.0
8294,16,2,2017-12-08,1.0,1.0,0.0173771721465,10.0
32132,16,0,2017-12-02,0.0,1.0,,
28887,16,2,2017-12-02,0.0,0.0,,
54309,16,2,2017-12-25,1.0,1.0,0.0173771721465,9.28057553957
54310,16,3,2017-12-19,1.0,0.0,0.0173771721465,8.56115107914
66078,16,4,2017-12-04,0.0,0.0,,
41680,16,4,2017-12-02,0.0,0.0,,
40982,16,5,2017-12-31,0.0,0.0,,
16740,16,0,2017-12-07,4.0,1.0,0.0173771721465,9.64028776978
54928,16,0,2017-12-12,2.0,1.0,0.0173771721465,10.0
42510,17,1,2017-03-02,0.0,1.0,,
46891,17,1,2017-03-25,0.0,0.0,,
42498,17,3,2017-10-23,0.0,1.0,,
46892,17,5,2017-10-12,0.0,1.0,,
46890,17,2,2017-12-14,0.0,1.0,,
37775,17,2,2017-08-11,1.0,1.0,0.00072509063633,6.55172413793
37774,17,2,2017-05-09,1.0,1.0,0.00072509063633,6.55172413793
70045,17,3,2016-12-31,28.0,1.0,0.00072509063633,8.0
70046,17,0,2017-01-24,0.0,0.0,,
70049,17,4,2017-12-09,0.0,1.0,,
37777,17,1,2017-02-03,0.0,0.0,,
63691,17,0,2017-09-10,31.0,1.0,0.00072509063633,5.91379310345
63692,17,1,2017-12-05,3.0,1.0,0.000700087510939,9.23214285714
34946,17,2,2017-07-02,0.0,1.0,,
34945,17,2,2017-03-28,0.0,0.0,,
34944,17,2,2017-03-16,0.0,0.0,,
34943,17,2,2016-10-31,3.0,1.0,0.00072509063633,8.27586206897
34942,17,2,2016-10-24,0.0,1.0,,
34941,17,4,2017-02-22,0.0,1.0,,
34940,17,0,2017-08-17,3.0,1.0,0.00072509063633,7.12068965517
34939,17,0,2017-01-15,5.0,1.0,0.00072509063633,7.24137931034
34938,17,3,2017-04-04,0.0,1.0,,
70051,17,5,2017-05-12,1.0,1.0,0.00072509063633,10.0
70050,17,4,2017-12-29,0.0,1.0,,
70048,17,4,2017-08-20,0.0,1.0,,
70047,17,4,2016-12-12,0.0,0.0,,
37776,17,1,2016-12-15,0.0,1.0,,
37773,17,2,2017-02-04,0.0,0.0,,
37770,17,0,2017-12-28,2.0,1.0,0.00072509063633,10.0
46888,17,3,2017-12-27,0.0,1.0,,
1794,17,4,2016-12-23,0.0,0.0,,
12998,17,2,2017-07-31,0.0,1.0,,
12997,17,4,2017-04-11,0.0,1.0,,
12996,17,0,2017-05-09,1.0,1.0,0.00072509063633,6.55172413793
12995,17,3,2017-09-26,10.0,0.0,0.00072509063633,10.0
1793,17,0,2017-12-23,1.0,1.0,0.00072509063633,4.8275862069
12994,17,3,2017-07-31,1.0,1.0,0.00072509063633,10.0
1792,17,0,2017-04-03,0.0,1.0,,
1791,17,0,2016-12-19,0.0,1.0,,
12993,17,3,2017-04-15,0.0,1.0,,
63694,17,5,2017-09-27,3.0,1.0,0.00072509063633,10.0
12992,17,3,2016-10-27,0.0,1.0,,
42507,17,2,2017-01-11,23.0,1.0,0.00072509063633,6.84482758621
42508,17,2,2017-04-28,2.0,1.0,0.00072509063633,6.12068965517
42509,17,1,2016-10-16,1.0,1.0,0.00072509063633,10.0
12999,17,1,2016-10-18,0.0,1.0,,
46889,17,4,2017-09-10,0.0,1.0,,
13001,17,1,2017-04-27,4.0,0.0,0.00072509063633,10.0
1795,17,4,2017-03-18,0.0,0.0,,
37772,17,2,2016-12-02,1.0,1.0,0.00072509063633,8.27586206897
46887,17,3,2017-08-24,0.0,1.0,,
37771,17,4,2017-12-08,0.0,1.0,,
42511,17,1,2017-05-21,10.0,1.0,0.00072509063633,6.72413793103
46886,17,3,2016-10-20,0.0,0.0,,
42499,17,3,2017-12-01,0.0,1.0,,
42500,17,0,2016-12-07,1.0,1.0,0.00072509063633,8.27586206897
37769,17,3,2017-05-13,3.0,1.0,0.00072509063633,10.0
42501,17,0,2017-07-06,7.0,1.0,0.00072509063633,7.05172413793
63693,17,5,2017-05-11,0.0,1.0,,
1796,17,4,2017-04-20,5.0,0.0,0.00072509063633,6.89655172414
42502,17,0,2017-09-18,3.0,1.0,0.00072509063633,5.98275862069
42503,17,4,2017-02-26,0.0,1.0,,
42504,17,4,2017-04-15,0.0,1.0,,
42505,17,4,2017-05-09,1.0,1.0,0.00072509063633,6.55172413793
42506,17,4,2017-08-16,0.0,1.0,,
13000,17,1,2017-02-16,0.0,0.0,,
13296,17,3,2017-03-24,0.0,0.0,,
34948,17,2,2017-12-17,0.0,1.0,,
37487,17,4,2017-12-28,0.0,1.0,,
7931,17,0,2016-12-29,1.0,1.0,0.00072509063633,6.55172413793
37488,17,2,2017-03-05,0.0,1.0,,
37489,17,1,2016-12-18,2.0,1.0,0.00072509063633,8.27586206897
37490,17,1,2017-05-05,0.0,1.0,,
37491,17,1,2017-05-16,1.0,1.0,0.00072509063633,10.0
7932,17,0,2017-01-14,11.0,1.0,0.00072509063633,7.65517241379
37492,17,5,2017-10-07,0.0,1.0,,
7933,17,4,2017-02-08,0.0,0.0,,
7934,17,4,2017-02-23,0.0,1.0,,
7935,17,2,2017-10-05,3.0,1.0,0.00072509063633,10.0
7936,17,2,2017-12-05,0.0,1.0,,
25274,17,3,2017-12-04,0.0,1.0,,
25275,17,0,2017-02-18,1.0,1.0,0.00072509063633,10.0
25276,17,0,2017-02-25,2.0,1.0,0.00072509063633,10.0
25277,17,0,2017-07-18,69.0,1.0,0.00072509063633,10.0
25278,17,0,2017-08-24,1.0,1.0,0.00072509063633,10.0
25279,17,4,2017-07-09,0.0,1.0,,
25280,17,4,2017-12-25,0.0,1.0,,
37486,17,4,2017-01-08,0.0,0.0,,
25281,17,2,2017-07-13,5.0,1.0,0.00072509063633,10.0
37485,17,0,2017-03-20,0.0,0.0,,
7930,17,0,2016-10-31,2.0,1.0,0.00072509063633,10.0
7867,17,1,2017-05-19,8.0,1.0,0.00072509063633,10.0
7868,17,1,2017-07-13,0.0,1.0,,
7869,17,1,2017-10-07,0.0,1.0,,
7870,17,5,2017-10-17,3.0,1.0,0.00072509063633,7.12068965517
7871,17,5,2017-12-10,0.0,1.0,,
70319,17,5,2017-07-20,0.0,0.0,,
70318,17,1,2017-04-20,0.0,0.0,,
70317,17,1,2017-02-09,0.0,0.0,,
70316,17,1,2016-12-26,2.0,1.0,0.00072509063633,7.41379310345
70315,17,2,2017-05-16,34.0,1.0,0.00072509063633,10.0
70314,17,2,2016-12-11,1.0,1.0,0.00072509063633,6.55172413793
70313,17,4,2017-12-04,0.0,1.0,,
70312,17,4,2017-04-22,0.0,1.0,,
70311,17,4,2017-01-25,0.0,0.0,,
70310,17,0,2017-12-31,1.0,1.0,0.00072509063633,10.0
70309,17,0,2016-10-17,3.0,1.0,0.00072509063633,8.84482758621
7872,17,5,2017-12-30,0.0,1.0,,
70308,17,3,2017-12-21,0.0,1.0,,
6854,17,3,2017-01-19,8.0,0.0,0.00072509063633,6.12068965517
37484,17,3,2017-07-20,7.0,0.0,0.00072509063633,10.0
34947,17,2,2017-08-09,13.0,1.0,0.00072509063633,6.15517241379
25282,17,1,2017-01-12,2.0,1.0,0.00072509063633,5.68965517241
25284,17,1,2017-10-31,3.0,1.0,0.00072509063633,10.0
13304,17,1,2017-02-01,1.0,0.0,0.00072509063633,10.0
13303,17,2,2016-10-10,0.0,0.0,,
13302,17,4,2017-07-16,0.0,1.0,,
13301,17,4,2017-01-23,0.0,0.0,,
13300,17,4,2016-12-24,0.0,0.0,,
13299,17,0,2017-10-27,2.0,1.0,0.00072509063633,6.55172413793
13298,17,0,2017-04-26,1.0,1.0,0.00072509063633,6.55172413793
13297,17,0,2017-02-16,0.0,1.0,,
63690,17,0,2017-07-31,3.0,1.0,0.00072509063633,6.55172413793
1535,17,2,2017-01-25,0.0,0.0,,
1536,17,2,2017-08-26,10.0,1.0,0.00072509063633,5.56896551724
1537,17,1,2016-12-04,1.0,1.0,0.00072509063633,8.27586206897
13295,17,3,2016-12-18,0.0,1.0,,
1538,17,1,2016-12-25,0.0,1.0,,
1539,17,1,2017-03-23,0.0,0.0,,
1540,17,1,2017-05-28,1.0,1.0,0.00072509063633,6.55172413793
1541,17,5,2017-07-30,0.0,1.0,,
42497,17,3,2017-03-09,0.0,1.0,,
34949,17,1,2017-04-18,7.0,1.0,0.00072509063633,5.06896551724
13305,17,1,2017-10-10,1.0,1.0,0.00072509063633,10.0
25283,17,1,2017-07-03,0.0,1.0,,
13306,17,5,2017-10-06,0.0,1.0,,
58615,17,5,2017-09-20,0.0,1.0,,
25285,17,5,2017-05-13,1.0,1.0,0.00072509063633,10.0
25286,17,5,2017-05-22,0.0,1.0,,
25287,17,5,2017-12-08,0.0,1.0,,
7937,17,1,2017-03-16,0.0,0.0,,
1530,17,3,2017-02-15,0.0,0.0,,
1531,17,0,2016-10-15,1.0,0.0,0.00072509063633,10.0
1532,17,0,2017-05-14,39.0,1.0,0.00072509063633,10.0
1533,17,0,2017-12-04,2.0,1.0,0.00072509063633,10.0
1534,17,2,2017-01-16,15.0,1.0,0.00072509063633,7.58620689655
58605,17,0,2016-10-18,0.0,1.0,,
58606,17,0,2017-01-13,28.0,1.0,0.00072509063633,6.43103448276
58607,17,0,2017-04-19,0.0,0.0,,
58608,17,0,2017-05-07,5.0,1.0,0.00072509063633,7.24137931034
58609,17,0,2017-09-24,12.0,1.0,0.00072509063633,6.12068965517
58610,17,2,2017-04-10,0.0,1.0,,
58611,17,1,2016-12-05,0.0,1.0,,
58612,17,1,2017-02-22,0.0,1.0,,
58613,17,1,2017-03-26,0.0,0.0,,
58614,17,1,2017-04-07,6.0,1.0,0.00072509063633,10.0
58616,17,5,2017-12-18,3.0,0.0,0.00072509063633,4.94827586207
63689,17,0,2017-07-09,4.0,1.0,0.00072509063633,8.44827586207
63686,17,3,2016-12-25,2.0,1.0,0.00072509063633,9.13793103448
25627,17,0,2017-09-25,14.0,1.0,0.00072509063633,10.0
69474,17,3,2017-05-26,3.0,1.0,0.00072509063633,6.55172413793
69473,17,3,2017-04-16,0.0,1.0,,
69472,17,3,2017-01-06,0.0,1.0,,
65324,17,2,2017-02-11,0.0,0.0,,
65325,17,2,2017-10-11,0.0,1.0,,
65326,17,1,2016-12-30,0.0,1.0,,
65327,17,1,2017-12-03,1.0,1.0,0.00072509063633,10.0
65328,17,5,2017-07-29,0.0,1.0,,
31101,17,3,2017-03-06,0.0,1.0,,
59293,17,0,2017-08-21,17.0,1.0,0.00072509063633,10.0
59294,17,4,2017-01-14,0.0,0.0,,
59295,17,2,2017-08-20,0.0,1.0,,
59296,17,1,2017-02-18,1.0,1.0,0.00072509063633,10.0
31102,17,0,2017-12-30,0.0,1.0,,
31103,17,4,2017-02-24,0.0,1.0,,
31104,17,4,2017-02-28,0.0,1.0,,
31105,17,4,2017-07-03,0.0,1.0,,
31106,17,2,2016-12-08,0.0,1.0,,
31107,17,2,2017-01-01,0.0,1.0,,
69475,17,0,2017-04-21,0.0,0.0,,
31108,17,2,2017-05-14,15.0,1.0,0.00072509063633,10.0
69476,17,0,2017-04-30,5.0,0.0,0.00072509063633,6.20689655172
69478,17,4,2017-03-28,0.0,0.0,,
65059,17,1,2017-02-10,0.0,0.0,,
65060,17,1,2017-02-23,2.0,1.0,0.00072509063633,9.13793103448
65321,17,3,2017-01-31,0.0,1.0,,
69488,17,1,2017-12-14,0.0,1.0,,
12655,17,2,2017-04-21,1.0,0.0,0.00072509063633,4.8275862069
12654,17,0,2017-07-23,0.0,0.0,,
12653,17,0,2016-10-09,2.0,1.0,0.00072509063633,8.27586206897
12652,17,3,2017-04-12,0.0,1.0,,
69487,17,1,2017-08-24,2.0,1.0,0.00072509063633,10.0
69486,17,1,2017-04-19,2.0,0.0,0.00072509063633,4.8275862069
65322,17,0,2017-10-18,4.0,0.0,0.00072509063633,4.8275862069
65323,17,2,2016-10-28,0.0,1.0,,
69485,17,1,2017-01-01,0.0,1.0,,
69484,17,2,2017-09-21,1.0,1.0,0.00072509063633,6.55172413793
69483,17,2,2016-12-12,1.0,1.0,0.00072509063633,10.0
69482,17,4,2017-09-30,0.0,1.0,,
69481,17,4,2017-07-15,0.0,1.0,,
69480,17,4,2017-05-25,4.0,1.0,0.00072509063633,8.27586206897
69479,17,4,2017-04-03,1.0,0.0,0.00072509063633,10.0
69477,17,0,2017-05-24,5.0,1.0,0.00072509063633,7.24137931034
31109,17,2,2017-10-08,2.0,1.0,0.00072509063633,9.39655172414
31110,17,1,2017-03-29,0.0,0.0,,
25997,17,3,2017-09-11,0.0,1.0,,
34272,17,1,2017-09-05,2.0,1.0,0.00072509063633,9.13793103448
34271,17,1,2017-04-25,0.0,0.0,,
34270,17,1,2017-03-07,1.0,1.0,0.00072509063633,4.8275862069
29527,17,5,2017-09-18,0.0,1.0,,
29526,17,1,2017-12-29,1.0,1.0,0.000650081260158,10.0
34269,17,1,2016-12-27,3.0,1.0,0.00072509063633,8.27586206897
34268,17,1,2016-10-29,1.0,1.0,0.00072509063633,10.0
29525,17,1,2017-09-13,0.0,1.0,,
29524,17,1,2017-08-26,3.0,1.0,0.00072509063633,4.8275862069
34267,17,2,2017-10-15,4.0,1.0,0.00072509063633,7.84482758621
34266,17,2,2017-09-16,8.0,1.0,0.00072509063633,5.68965517241
34265,17,2,2017-08-03,4.0,1.0,0.00072509063633,6.08620689655
34264,17,4,2017-05-03,0.0,1.0,,
34263,17,0,2017-12-27,0.0,1.0,,
34262,17,0,2016-10-04,0.0,1.0,,
34261,17,3,2017-10-22,2.0,1.0,0.00072509063633,6.55172413793
34260,17,3,2017-09-25,13.0,0.0,0.00072509063633,10.0
34259,17,3,2017-08-19,0.0,1.0,,
34258,17,3,2017-07-30,0.0,1.0,,
34273,17,5,2017-05-09,0.0,1.0,,
29528,17,5,2017-09-22,0.0,1.0,,
6342,17,3,2017-12-17,0.0,1.0,,
6343,17,0,2016-12-27,1.0,1.0,0.00072509063633,10.0
25998,17,3,2017-09-22,1.0,1.0,0.00072509063633,6.55172413793
25999,17,0,2017-07-01,4.0,1.0,0.00072509063633,10.0
26000,17,4,2017-09-03,0.0,0.0,,
26001,17,4,2017-12-26,0.0,1.0,,
